route_id,service_id,trip_id,direction_id,shape_id
"010","30_315719","30_752500","1","2122747477"
"010","30_315719","30_752501","1","2122747477"
"010","30_315719","30_752502","1","2122747477"
"010","30_315719","30_752503","0","313466571"
"010","30_315719","30_752504","0","313466571"
"010","30_315719","30_752505","0","313466571"
"010","30_315719","30_752506","0","313466571"
"010","30_315719","30_752507","0","313466571"
"010","30_315719","30_752508","0","313466571"
"010","30_315719","30_752509","0","313466571"
"010","30_315719","30_752510","0","313466571"
"010","30_315719","30_752511","0","313466571"
"010","30_315721","30_752512","0","4064285287"
"010","30_315721","30_752513","0","4064285287"
"010","30_315721","30_752514","0","4064285287"
"010","30_315721","30_752515","0","4064285287"
"010","30_315719","30_752516","0","313466571"
"010","30_315719","30_752517","0","313466571"
"010","30_315721","30_752518","0","4064285287"
"010","30_315719","30_752519","0","313466571"
"010","30_315721","30_752520","0","4064285287"
"010","30_315721","30_752521","0","4064285287"
"010","30_315719","30_752522","0","313466571"
"010","30_315719","30_752523","0","313466571"
"010","30_315719","30_752524","0","313466571"
"010","30_315719","30_752525","0","313466571"
"010","30_315719","30_752526","0","313466571"
"010","30_315719","30_752527","0","313466571"
"010","30_315721","30_752528","0","4064285287"
"010","30_315719","30_752529","1","2122747477"
"010","30_315719","30_752530","1","2122747477"
"010","30_315719","30_752531","1","2122747477"
"010","30_315719","30_752532","1","2122747477"
"010","30_315719","30_752533","1","2122747477"
"010","30_315721","30_752731","1","2971958658"
"010","30_315721","30_752732","1","1104317514"
"010","30_315721","30_752733","1","2971958658"
"010","30_315721","30_752734","1","3252142889"
"010","30_315721","30_752735","1","2971958658"
"010","30_315721","30_752736","1","2971958658"
"010","30_315721","30_752737","0","4064285287"
"010","30_315721","30_752738","0","4064285287"
"010","30_315721","30_752739","0","4064285287"
"010","30_315721","30_752740","0","1598720687"
"010","30_315721","30_752741","0","1598720687"
"010","30_315719","30_752742","0","313466571"
"010","30_315721","30_752743","0","517801900"
"010","30_315719","30_752744","0","313466571"
"010","30_315721","30_752745","1","2998552067"
"010","30_315720","30_754589","0","313466571"
"010","30_315720","30_754590","0","313466571"
"010","30_315720","30_754591","0","313466571"
"010","30_315720","30_754592","0","313466571"
"010","30_315720","30_754593","0","313466571"
"010","30_315720","30_754594","0","313466571"
"010","30_315720","30_754595","0","313466571"
"010","30_315720","30_754596","0","313466571"
"010","30_315720","30_754597","0","313466571"
"010","30_315720","30_754598","0","313466571"
"010","30_315720","30_754599","0","313466571"
"010","30_315720","30_754600","0","313466571"
"010","30_315720","30_754601","0","313466571"
"010","30_315720","30_754602","0","313466571"
"010","30_315720","30_754603","0","313466571"
"010","30_315720","30_754604","0","313466571"
"010","30_315720","30_754605","0","313466571"
"010","30_315720","30_754606","0","313466571"
"010","30_315720","30_754607","1","2122747477"
"010","30_315720","30_754608","1","2122747477"
"010","30_315720","30_754609","1","2122747477"
"010","30_315720","30_754610","1","2122747477"
"010","30_315720","30_754611","1","2122747477"
"010","30_315720","30_754612","1","2122747477"
"010","30_315720","30_754613","1","2122747477"
"010","30_315720","30_754614","1","2122747477"
"010","30_315720","30_754615","1","2122747477"
"010","30_315720","30_754616","1","2122747477"
"010","30_315720","30_754617","1","2122747477"
"010","30_315720","30_754618","1","2122747477"
"010","30_315720","30_754619","1","2122747477"
"010","30_315720","30_754620","1","2122747477"
"010","30_315720","30_754621","1","2122747477"
"010","30_315720","30_754622","1","2122747477"
"010","30_315720","30_754623","1","2122747477"
"010","30_315720","30_754624","1","2122747477"
"010","30_315720","30_754625","1","2122747477"
"010","30_315719","30_755076","0","313466571"
"010","30_315925","30_755077","0","313466571"
"010","30_315925","30_755078","0","313466571"
"010","30_315925","30_755079","0","313466571"
"010","30_315925","30_755080","0","313466571"
"010","30_315925","30_755081","0","313466571"
"010","30_315925","30_755082","0","313466571"
"010","30_315925","30_755083","0","313466571"
"010","30_315925","30_755084","0","313466571"
"011","30_316866","30_752120","0","1162709735"
"011","30_316866","30_752121","0","1162709735"
"011","30_316866","30_752122","1","1369156007"
"011","30_316866","30_752123","1","1369156007"
"011","30_316866","30_752154","0","1162709735"
"011","30_316866","30_754366","0","1162709735"
"011","30_316866","30_754367","0","1162709735"
"011","30_316866","30_754368","0","1162709735"
"011","30_316866","30_754369","0","1162709735"
"011","30_316866","30_754370","0","1162709735"
"011","30_316866","30_754371","0","1162709735"
"011","30_316866","30_754372","0","1162709735"
"011","30_316866","30_754373","0","1162709735"
"011","30_316866","30_754374","0","1162709735"
"011","30_316866","30_754375","0","1162709735"
"011","30_316866","30_754376","0","1162709735"
"011","30_316866","30_754377","0","1162709735"
"011","30_316866","30_754378","0","1162709735"
"011","30_316866","30_754379","0","1162709735"
"011","30_316866","30_754380","0","1162709735"
"011","30_316866","30_754381","0","1162709735"
"011","30_316866","30_754382","0","1162709735"
"011","30_316866","30_754383","0","1162709735"
"011","30_316866","30_754384","0","1162709735"
"011","30_316866","30_754385","1","1369156007"
"011","30_316866","30_754386","1","1369156007"
"011","30_316866","30_754387","1","1369156007"
"011","30_316866","30_754388","1","1369156007"
"011","30_316866","30_754389","1","1369156007"
"011","30_316866","30_754390","1","1369156007"
"011","30_316866","30_754391","1","1369156007"
"011","30_316866","30_754392","1","1369156007"
"011","30_316866","30_754393","1","1369156007"
"011","30_316866","30_754446","1","1369156007"
"011","30_316866","30_754447","1","1369156007"
"011","30_316866","30_754448","1","1369156007"
"011","30_316866","30_754449","1","1369156007"
"011","30_316866","30_754450","1","1369156007"
"011","30_316866","30_754451","1","1369156007"
"011","30_316866","30_754452","1","1369156007"
"011","30_316866","30_754453","1","1369156007"
"011","30_316866","30_754454","1","1369156007"
"011","30_316866","30_754455","1","1369156007"
"011","30_316866","30_754456","1","1369156007"
"011","30_318294","30_755117","0","1162709735"
"011","30_318294","30_755118","1","1369156007"
"011","30_318294","30_755119","0","1162709735"
"011","30_318294","30_755120","0","1162709735"
"011","30_318294","30_755121","0","1162709735"
"011","30_318294","30_755122","1","1369156007"
"011","30_318294","30_755123","1","1369156007"
"011","30_318294","30_755124","1","1369156007"
"012","30_317092","30_754394","0","2062673301"
"012","30_317092","30_754395","0","2062673301"
"012","30_317092","30_754396","0","2062673301"
"012","30_317092","30_754397","0","2062673301"
"012","30_317092","30_754398","0","2062673301"
"012","30_317092","30_754399","0","2062673301"
"012","30_317092","30_754400","0","2062673301"
"012","30_317092","30_754401","0","2062673301"
"012","30_317092","30_754402","0","2062673301"
"012","30_317092","30_754403","0","2062673301"
"012","30_317092","30_754404","0","2062673301"
"012","30_317092","30_754405","0","2062673301"
"012","30_317092","30_754406","0","2062673301"
"012","30_317092","30_754407","0","2062673301"
"012","30_317092","30_754408","0","2062673301"
"012","30_317092","30_754409","0","2062673301"
"012","30_317092","30_754410","0","2062673301"
"012","30_317092","30_754411","0","2062673301"
"012","30_317092","30_754412","0","2062673301"
"012","30_317092","30_754413","0","2062673301"
"012","30_317092","30_754414","0","2062673301"
"012","30_317092","30_754415","0","2062673301"
"012","30_317092","30_754416","0","2062673301"
"012","30_317092","30_754417","0","2062673301"
"012","30_317092","30_754457","1","403157201"
"012","30_317092","30_754458","1","403157201"
"012","30_317092","30_754459","1","403157201"
"012","30_317092","30_754460","1","403157201"
"012","30_317092","30_754461","1","403157201"
"012","30_317092","30_754462","1","403157201"
"012","30_317092","30_754463","1","403157201"
"012","30_317092","30_754464","1","403157201"
"012","30_317092","30_754465","1","403157201"
"012","30_317092","30_754466","1","403157201"
"012","30_317092","30_754467","1","403157201"
"012","30_317092","30_754468","1","403157201"
"012","30_317092","30_754469","1","403157201"
"012","30_317092","30_754470","1","403157201"
"012","30_317092","30_754471","1","403157201"
"012","30_317092","30_754472","1","403157201"
"012","30_317092","30_754473","1","403157201"
"012","30_317092","30_754474","1","403157201"
"012","30_317092","30_754475","1","403157201"
"012","30_317092","30_754476","1","403157201"
"012","30_317092","30_754477","1","403157201"
"012","30_317092","30_754478","1","403157201"
"012","30_317092","30_754479","1","403157201"
"012","30_317092","30_754480","1","403157201"
"013","30_315354","30_752194","0","1157297481"
"013","30_315354","30_752195","0","1718401836"
"013","30_315354","30_752196","0","1718401836"
"013","30_315354","30_752197","0","2150022391"
"013","30_315354","30_752198","0","3200754240"
"013","30_315354","30_752199","0","3457675920"
"013","30_315354","30_752200","0","3457675920"
"013","30_315354","30_752201","0","3457675920"
"013","30_315354","30_752202","0","2642062494"
"013","30_315354","30_752203","0","1718401836"
"013","30_315354","30_752204","0","2150022391"
"013","30_315354","30_754165","0","3457675920"
"013","30_315354","30_754166","0","3457675920"
"013","30_315354","30_754167","0","1718401836"
"013","30_315354","30_754168","0","3457675920"
"013","30_315354","30_754169","0","3457675920"
"013","30_315354","30_754170","0","3457675920"
"013","30_315354","30_754171","0","3457675920"
"013","30_315354","30_754172","0","1157297481"
"013","30_315354","30_754173","1","3904072353"
"013","30_315354","30_754174","1","1270394413"
"013","30_315354","30_754175","1","8034808"
"013","30_315354","30_754176","1","3850061418"
"013","30_315354","30_754177","1","3303170079"
"013","30_315354","30_754178","1","3303170079"
"013","30_315354","30_754179","1","3303170079"
"013","30_315354","30_754180","1","3303170079"
"013","30_315354","30_754181","1","2240579653"
"013","30_315354","30_754182","1","3904072353"
"013","30_315354","30_754183","1","8034808"
"013","30_315354","30_754184","1","3303170079"
"013","30_315354","30_754185","1","3303170079"
"013","30_315354","30_754186","1","8034808"
"013","30_315354","30_754187","1","3303170079"
"013","30_315354","30_754188","1","3303170079"
"013","30_315354","30_754189","1","3303170079"
"013","30_315354","30_754190","1","3303170079"
"013","30_315354","30_754191","1","3904072353"
"013","30_315354","30_754192","1","3105900548"
"013","30_315354","30_754193","1","3105900548"
"013","30_315354","30_754194","0","3457675920"
"013","30_315355","30_754577","1","3904072353"
"013","30_315355","30_754578","1","3904072353"
"013","30_315355","30_754579","1","3904072353"
"013","30_315355","30_754580","1","3904072353"
"013","30_315355","30_754581","1","3904072353"
"013","30_315355","30_754582","1","3904072353"
"013","30_315355","30_754583","1","3850061418"
"013","30_315355","30_754584","1","3850061418"
"013","30_315355","30_754585","1","3850061418"
"013","30_315355","30_754586","1","3850061418"
"013","30_315355","30_754587","1","3850061418"
"013","30_315355","30_754892","0","1157297481"
"013","30_315355","30_754893","0","2150022391"
"013","30_315355","30_754894","0","1157297481"
"013","30_315355","30_754895","0","2150022391"
"013","30_315355","30_754896","0","2150022391"
"013","30_315355","30_754897","0","2150022391"
"013","30_315355","30_754898","0","2150022391"
"013","30_315355","30_754899","0","1157297481"
"013","30_315355","30_754900","0","1157297481"
"013","30_315355","30_754901","0","1157297481"
"013","30_315355","30_754902","0","1157297481"
"013","30_315355","30_754903","0","1157297481"
"013","30_315355","30_754904","1","3904072353"
"013","30_315382","30_755125","0","1157297481"
"013","30_315382","30_755126","0","1157297481"
"013","30_315382","30_755127","0","1157297481"
"013","30_315382","30_755128","0","2150022391"
"013","30_315382","30_755129","0","2150022391"
"013","30_315382","30_755130","0","2150022391"
"013","30_315382","30_755131","0","2150022391"
"013","30_315382","30_755132","1","3850061418"
"013","30_315382","30_755133","1","3850061418"
"013","30_315382","30_755134","1","3850061418"
"013","30_315382","30_755135","1","3850061418"
"013","30_315382","30_755136","1","3904072353"
"013","30_315382","30_755137","1","3904072353"
"013","30_315382","30_755138","1","3904072353"
"014","30_315388","30_752156","1","3046086263"
"014","30_315388","30_752157","1","546892233"
"014","30_315388","30_754418","0","3217357547"
"014","30_315388","30_754419","0","3217357547"
"014","30_315388","30_754420","0","2848364750"
"014","30_315388","30_754421","0","780966585"
"014","30_315388","30_754422","0","780966585"
"014","30_315388","30_754423","0","780966585"
"014","30_315388","30_754424","0","780966585"
"014","30_315388","30_754425","0","780966585"
"014","30_315388","30_754426","0","3217357547"
"014","30_315388","30_754427","0","780966585"
"014","30_315388","30_754428","0","780966585"
"014","30_315388","30_754429","0","780966585"
"014","30_315388","30_754430","0","780966585"
"014","30_315388","30_754431","0","780966585"
"014","30_315388","30_754432","0","780966585"
"014","30_315388","30_754433","1","3769012151"
"014","30_315388","30_754434","1","478639372"
"014","30_315388","30_754435","1","546892233"
"014","30_315388","30_754436","1","546892233"
"014","30_315388","30_754437","1","546892233"
"014","30_315388","30_754438","1","546892233"
"014","30_315388","30_754439","1","546892233"
"014","30_315388","30_754440","1","546892233"
"014","30_315388","30_754441","1","546892233"
"014","30_315388","30_754442","1","546892233"
"014","30_315388","30_754443","1","546892233"
"014","30_315388","30_754444","1","546892233"
"014","30_315388","30_754445","1","546892233"
"014","30_316898","30_755139","0","25897957"
"014","30_316898","30_755140","0","25897957"
"014","30_316898","30_755141","0","25897957"
"014","30_316898","30_755142","0","25897957"
"014","30_316898","30_755143","0","25897957"
"014","30_316898","30_755144","0","25897957"
"014","30_316898","30_755145","1","949030190"
"014","30_316898","30_755146","1","949030190"
"014","30_316898","30_755147","1","949030190"
"014","30_316898","30_755148","1","949030190"
"014","30_316898","30_755149","1","949030190"
"014","30_316898","30_755150","1","949030190"
"015","30_315439","30_752155","1","3664705705"
"015","30_315439","30_752951","0","2384160746"
"015","30_315439","30_752952","0","2384160746"
"015","30_315439","30_752953","0","2384160746"
"015","30_315439","30_752954","0","2384160746"
"015","30_315439","30_752955","0","2384160746"
"015","30_315439","30_752956","0","2384160746"
"015","30_315439","30_752957","0","2384160746"
"015","30_315439","30_752958","0","2384160746"
"015","30_315439","30_752959","1","3664705705"
"015","30_315439","30_752960","1","3664705705"
"015","30_315439","30_752961","1","3664705705"
"015","30_315439","30_752962","1","3664705705"
"015","30_315439","30_752963","1","3664705705"
"015","30_315439","30_752964","1","3664705705"
"015","30_315439","30_752965","1","3664705705"
"015","30_315439","30_752966","1","3664705705"
"015","30_315439","30_752967","1","3664705705"
"015","30_315439","30_752968","1","3664705705"
"015","30_315439","30_752969","1","3664705705"
"015","30_315439","30_752970","1","3664705705"
"015","30_315439","30_752971","1","3664705705"
"015","30_315439","30_754499","0","2384160746"
"015","30_315439","30_754500","0","2384160746"
"015","30_315439","30_754501","0","2384160746"
"015","30_315439","30_754502","0","2384160746"
"015","30_315439","30_754503","0","2384160746"
"015","30_315439","30_754504","0","2384160746"
"015","30_315439","30_754505","0","2384160746"
"015","30_315439","30_754506","0","2384160746"
"015","30_315661","30_755151","0","2384160746"
"015","30_315661","30_755152","0","2384160746"
"015","30_315661","30_755153","0","2384160746"
"015","30_315661","30_755154","0","2384160746"
"015","30_315661","30_755155","1","3664705705"
"015","30_315661","30_755156","1","3664705705"
"016","30_315667","30_754196","0","2011302622"
"016","30_315667","30_754197","0","851388420"
"016","30_315667","30_754198","0","3216482871"
"016","30_315667","30_754199","0","2011302622"
"016","30_315667","30_754200","0","2011302622"
"016","30_315667","30_754201","0","2011302622"
"016","30_315667","30_754202","0","2011302622"
"016","30_315667","30_754203","0","2011302622"
"016","30_315667","30_754204","0","2011302622"
"016","30_315667","30_754205","0","2011302622"
"016","30_315667","30_754206","0","2011302622"
"016","30_315667","30_754207","0","2011302622"
"016","30_315667","30_754208","0","2011302622"
"016","30_315667","30_754209","0","2011302622"
"016","30_315667","30_754210","1","3019153533"
"016","30_315667","30_754211","1","3019153533"
"016","30_315667","30_754212","1","281661053"
"016","30_315667","30_754213","1","281661053"
"016","30_315667","30_754214","1","281661053"
"016","30_315667","30_754215","1","281661053"
"016","30_315667","30_754216","1","281661053"
"016","30_315667","30_754217","1","281661053"
"016","30_315667","30_754218","1","281661053"
"016","30_315667","30_754219","1","281661053"
"016","30_315667","30_754220","1","281661053"
"016","30_315667","30_754221","1","281661053"
"016","30_315667","30_754222","1","281661053"
"016","30_315667","30_754223","0","2503945786"
"017","30_317550","30_752656","0","2871389517"
"017","30_317550","30_752657","0","2871389517"
"017","30_317550","30_752658","0","910100568"
"017","30_317550","30_752659","0","3228689424"
"017","30_317550","30_752660","0","3228689424"
"017","30_317550","30_752661","0","3228689424"
"017","30_317550","30_752662","0","3228689424"
"017","30_317550","30_752663","0","3228689424"
"017","30_317550","30_752664","0","3228689424"
"017","30_317550","30_752665","0","3228689424"
"017","30_317550","30_752666","0","2276173258"
"017","30_317550","30_752667","0","910100568"
"017","30_317550","30_752668","0","910100568"
"017","30_317550","30_752669","0","3228689424"
"017","30_317550","30_752670","0","3228689424"
"017","30_317550","30_752671","0","3228689424"
"017","30_317550","30_752672","0","3228689424"
"017","30_317550","30_752673","0","3228689424"
"017","30_317550","30_752674","0","3228689424"
"017","30_317550","30_752684","1","3416358139"
"017","30_317550","30_752685","1","2518601267"
"017","30_317550","30_752686","1","850493064"
"017","30_317550","30_752687","1","850493064"
"017","30_317550","30_752688","1","850493064"
"017","30_317550","30_752689","1","850493064"
"017","30_317550","30_752690","1","850493064"
"017","30_317550","30_752691","1","850493064"
"017","30_317550","30_752692","1","1193219345"
"017","30_317550","30_752693","1","1193219345"
"017","30_317550","30_752694","1","3879955765"
"017","30_317550","30_752695","1","2518601267"
"017","30_317550","30_752696","1","1193219345"
"017","30_317550","30_752697","1","850493064"
"017","30_317550","30_752698","1","850493064"
"017","30_317550","30_752699","1","2518601267"
"017","30_317550","30_752700","1","850493064"
"017","30_317550","30_752701","1","1193219345"
"017","30_317550","30_752702","1","1193219345"
"017","30_317550","30_752703","1","1193219345"
"017","30_317550","30_752714","0","910100568"
"017","30_317546","30_752783","0","2871389517"
"017","30_317548","30_752784","0","2871389517"
"017","30_317548","30_752793","0","2871389517"
"017","30_317546","30_753120","0","910100568"
"017","30_317546","30_753128","1","850493064"
"017","30_317546","30_753129","1","1193219345"
"017","30_317546","30_754244","1","3879955765"
"017","30_317551","30_754270","0","2276173258"
"017","30_317551","30_754271","0","3228689424"
"017","30_317551","30_754272","0","910100568"
"017","30_317551","30_754282","1","3108894768"
"017","30_317563","30_754302","0","910100568"
"017","30_317563","30_754303","0","910100568"
"017","30_317563","30_754304","0","3228689424"
"017","30_317563","30_754305","0","3228689424"
"017","30_317563","30_754306","0","3228689424"
"017","30_317563","30_754307","0","3228689424"
"017","30_317563","30_754308","0","910100568"
"017","30_317563","30_754309","0","910100568"
"017","30_317563","30_754310","0","3228689424"
"017","30_317563","30_754311","0","3228689424"
"017","30_317563","30_754312","0","3228689424"
"017","30_317563","30_754317","1","850493064"
"017","30_317563","30_754318","1","850493064"
"017","30_317563","30_754319","1","850493064"
"017","30_317563","30_754320","1","850493064"
"017","30_317563","30_754321","1","1193219345"
"017","30_317563","30_754322","1","850493064"
"017","30_317563","30_754323","1","1193219345"
"017","30_317563","30_754324","1","1193219345"
"017","30_317549","30_754860","1","1193219345"
"017","30_317561","30_754932","1","850493064"
"017","30_317561","30_754933","1","850493064"
"017","30_317561","30_754934","1","850493064"
"017","30_317561","30_754935","1","850493064"
"017","30_317561","30_754936","1","1193219345"
"017","30_317561","30_754937","1","1193219345"
"017","30_317562","30_754946","0","910100568"
"017","30_317562","30_754947","0","910100568"
"017","30_317562","30_754948","0","3228689424"
"017","30_317562","30_754949","0","3228689424"
"017","30_317562","30_754950","0","3228689424"
"017","30_317562","30_754956","1","1193219345"
"017","30_317562","30_754957","1","1193219345"
"017","30_317562","30_754958","1","850493064"
"017","30_317562","30_754959","1","850493064"
"017","30_317562","30_754960","1","1193219345"
"017","30_317562","30_754961","1","1193219345"
"017","30_317563","30_755074","1","850493064"
"018","30_317639","30_752222","0","139665955"
"018","30_317639","30_752223","0","674790025"
"018","30_317639","30_752224","0","674790025"
"018","30_317639","30_752225","0","674790025"
"018","30_317639","30_752226","0","674790025"
"018","30_317639","30_752227","1","1229326894"
"018","30_317639","30_752228","1","1229326894"
"018","30_317639","30_752229","1","1229326894"
"018","30_317639","30_752230","1","1229326894"
"018","30_317639","30_752231","1","1229326894"
"018","30_317639","30_752232","0","2293760339"
"018","30_317639","30_752233","1","3519172318"
"018","30_317639","30_752234","0","1180152672"
"018","30_317639","30_752235","1","3517939734"
"018","30_317639","30_752236","1","3517939734"
"018","30_317639","30_752237","0","3211628355"
"018","30_317639","30_752238","0","674790025"
"018","30_317639","30_752239","0","674790025"
"018","30_317639","30_752240","0","674790025"
"018","30_317639","30_752241","0","674790025"
"018","30_317639","30_752242","0","674790025"
"018","30_317639","30_752243","0","674790025"
"018","30_317639","30_752244","0","674790025"
"018","30_317639","30_752245","0","674790025"
"018","30_317639","30_752246","0","674790025"
"018","30_317639","30_752247","0","990874768"
"018","30_317639","30_752248","1","1229326894"
"018","30_317639","30_752249","1","1229326894"
"018","30_317639","30_752250","1","1229326894"
"018","30_317639","30_752251","1","1229326894"
"018","30_317639","30_752252","1","1229326894"
"018","30_317639","30_752253","1","1229326894"
"018","30_317639","30_752254","1","1229326894"
"018","30_317639","30_752255","1","1229326894"
"018","30_317639","30_752256","1","1229326894"
"018","30_317564","30_752393","1","2457363183"
"019","30_318110","30_754481","0","399497330"
"019","30_318110","30_754482","0","399497330"
"019","30_318110","30_754483","0","399497330"
"019","30_318110","30_754484","0","399497330"
"019","30_318110","30_754485","0","399497330"
"019","30_318110","30_754486","0","399497330"
"019","30_318110","30_754487","0","399497330"
"019","30_318110","30_754488","0","399497330"
"019","30_318110","30_754489","0","399497330"
"019","30_318110","30_754490","1","1624671438"
"019","30_318110","30_754491","1","1624671438"
"019","30_318110","30_754492","1","1624671438"
"019","30_318110","30_754493","1","1624671438"
"019","30_318110","30_754494","1","1624671438"
"019","30_318110","30_754495","1","1624671438"
"019","30_318110","30_754496","1","1624671438"
"019","30_318110","30_754497","1","1624671438"
"019","30_318110","30_754498","1","1624671438"
"020","30_316270","30_752130","0","1378768835"
"020","30_316270","30_752131","0","1955218944"
"020","30_316270","30_752132","1","3784065674"
"020","30_316270","30_752133","1","3146452035"
"020","30_316270","30_752134","1","3146452035"
"020","30_316270","30_752135","1","438198637"
"020","30_316270","30_754195","1","3784065674"
"020","30_316271","30_754880","1","3754127084"
"020","30_316271","30_754881","1","3754127084"
"020","30_316271","30_754882","1","3754127084"
"020","30_316271","30_754883","1","3754127084"
"020","30_316271","30_754884","1","3754127084"
"020","30_316271","30_754885","1","3754127084"
"020","30_316271","30_754886","1","3754127084"
"020","30_316271","30_754887","1","3754127084"
"020","30_318291","30_755103","1","3754127084"
"020","30_318291","30_755104","1","3754127084"
"020","30_318291","30_755105","1","3754127084"
"020","30_318291","30_755106","1","3754127084"
"021","30_317896","30_752158","0","60270184"
"021","30_317896","30_752159","0","2588442285"
"021","30_317896","30_752160","0","2208992277"
"021","30_317896","30_752161","0","2588442285"
"021","30_317896","30_752162","0","2588442285"
"021","30_317896","30_752163","0","3505047957"
"021","30_317896","30_752164","0","2588442285"
"021","30_317896","30_752165","0","2588442285"
"021","30_317896","30_752166","0","2588442285"
"021","30_317896","30_752167","0","60270184"
"021","30_317896","30_752169","1","941081723"
"021","30_317896","30_752170","1","2181058740"
"021","30_317896","30_752171","1","941081723"
"021","30_317896","30_752172","1","941081723"
"021","30_317896","30_752173","1","2973196476"
"021","30_317896","30_752174","1","2973196476"
"021","30_317898","30_752718","1","1926867511"
"021","30_317896","30_752972","0","2208992277"
"021","30_317896","30_752973","0","2208992277"
"021","30_317896","30_752974","0","2208992277"
"021","30_317896","30_752975","0","2208992277"
"021","30_317896","30_752976","0","2208992277"
"021","30_317896","30_752977","0","2208992277"
"021","30_317896","30_752978","0","2208992277"
"021","30_317896","30_752979","0","2208992277"
"021","30_317896","30_752980","1","564485354"
"021","30_317896","30_752981","1","564485354"
"021","30_317896","30_752982","1","564485354"
"021","30_317896","30_752983","1","564485354"
"021","30_317896","30_752984","1","564485354"
"021","30_317896","30_752985","1","564485354"
"021","30_317896","30_752986","1","564485354"
"021","30_317896","30_752987","1","564485354"
"021","30_317896","30_752988","1","564485354"
"021","30_317896","30_752989","1","564485354"
"021","30_317896","30_752990","1","564485354"
"021","30_317896","30_752991","1","564485354"
"021","30_317896","30_752992","1","564485354"
"021","30_317989","30_755157","1","564485354"
"021","30_317989","30_755158","1","564485354"
"021","30_317989","30_755159","1","564485354"
"021","30_317989","30_755160","1","564485354"
"021","30_317989","30_755161","0","2208992277"
"021","30_317989","30_755162","0","2208992277"
"021","30_317989","30_755163","0","2208992277"
"021","30_317989","30_755164","0","2208992277"
"022","30_317583","30_751916","0","1934854032"
"022","30_317583","30_751917","0","1934854032"
"022","30_317583","30_751918","1","2010341275"
"022","30_317583","30_751920","0","1934854032"
"022","30_317583","30_751921","0","1934854032"
"022","30_317583","30_751922","0","1934854032"
"022","30_317583","30_751923","0","1934854032"
"022","30_317583","30_751924","0","1934854032"
"022","30_317583","30_751925","0","1934854032"
"022","30_317583","30_751926","0","1934854032"
"022","30_317583","30_751927","0","1934854032"
"022","30_317583","30_751928","0","1934854032"
"022","30_317583","30_751929","0","1934854032"
"022","30_317583","30_751930","0","1934854032"
"022","30_317583","30_751931","0","1934854032"
"022","30_317583","30_751932","0","1934854032"
"022","30_317583","30_751933","0","1934854032"
"022","30_317583","30_751934","0","1934854032"
"022","30_317583","30_751935","0","1934854032"
"022","30_317583","30_751936","1","947680930"
"022","30_317583","30_751937","1","947680930"
"022","30_317583","30_751938","1","947680930"
"022","30_317583","30_751939","1","947680930"
"022","30_317583","30_751940","1","947680930"
"022","30_317583","30_751941","1","947680930"
"022","30_317583","30_751942","1","947680930"
"022","30_317583","30_751943","1","947680930"
"022","30_317583","30_751944","1","947680930"
"022","30_317583","30_751945","1","947680930"
"022","30_317583","30_751946","1","947680930"
"022","30_317583","30_751947","1","947680930"
"022","30_317583","30_751948","1","947680930"
"022","30_317583","30_751949","1","947680930"
"022","30_317583","30_751950","1","947680930"
"022","30_317583","30_751951","1","947680930"
"022","30_317583","30_751952","1","947680930"
"022","30_317583","30_751953","1","947680930"
"022","30_317583","30_751954","1","947680930"
"022","30_317583","30_751955","1","947680930"
"022","30_317583","30_751956","1","947680930"
"022","30_317583","30_751957","1","947680930"
"022","30_317583","30_751964","0","1740815573"
"022","30_317583","30_752460","0","1740815573"
"022","30_317583","30_752461","0","1934854032"
"022","30_317583","30_752462","0","1934854032"
"022","30_317583","30_752463","0","1934854032"
"022","30_317583","30_752464","1","2010341275"
"022","30_317583","30_752465","1","2010341275"
"022","30_317583","30_752466","1","2010341275"
"022","30_317585","30_752721","0","325894772"
"022","30_317585","30_752722","0","325894772"
"022","30_317585","30_752724","1","144120786"
"022","30_317585","30_752725","1","1139007260"
"022","30_317584","30_753249","0","1740815573"
"022","30_317584","30_753250","0","1740815573"
"022","30_317584","30_753251","0","1740815573"
"022","30_317584","30_753252","0","1740815573"
"022","30_317584","30_753253","0","1740815573"
"022","30_317584","30_753254","0","1740815573"
"022","30_317584","30_753255","0","1740815573"
"022","30_317584","30_753256","0","1740815573"
"022","30_317584","30_753257","1","2010341275"
"022","30_317584","30_753258","1","2010341275"
"022","30_317584","30_753259","1","2010341275"
"022","30_317584","30_753260","1","2010341275"
"022","30_317584","30_753261","1","2010341275"
"022","30_317584","30_753262","1","2010341275"
"022","30_317584","30_753263","1","2010341275"
"022","30_317584","30_753264","1","2010341275"
"022","30_317584","30_753265","1","2010341275"
"022","30_317584","30_753266","0","1740815573"
"022","30_317584","30_753267","0","1740815573"
"022","30_317583","30_754342","0","1934854032"
"022","30_317583","30_754343","0","1934854032"
"022","30_317583","30_754344","1","947680930"
"022","30_317585","30_754857","1","3333632125"
"023","30_317248","30_751958","0","1679415062"
"023","30_317248","30_751959","0","2781267269"
"023","30_317248","30_751960","0","1679415062"
"023","30_317248","30_751961","1","3319818916"
"023","30_317248","30_751962","1","3974474579"
"023","30_317248","30_751963","1","3368110446"
"023","30_317248","30_751965","0","3989206030"
"023","30_317248","30_751966","0","3872146724"
"023","30_317248","30_751967","1","3319818916"
"023","30_317250","30_752726","1","3153351610"
"023","30_317250","30_752727","0","996919085"
"023","30_317248","30_754783","0","2742672241"
