shape_id;shape_pt_lat;shape_pt_lon;shape_pt_sequence
313466571;40.6751600009009;14.7717600054923;1
313466571;40.6745500000343;14.7713699999965;2
313466571;40.6748000000339;14.770619999997;3
313466571;40.6748800000338;14.7702899999972;4
313466571;40.6750300000336;14.7697799999975;5
313466571;40.675430000033;14.7684799999983;6
313466571;40.6759800000321;14.7663599999996;7
313466571;40.6763000000315;14.7652400000002;8
313466571;40.6771100000301;14.7656;9
313466571;40.6774500000295;14.76572;10
313466571;40.6782000000283;14.7660399999998;11
313466571;40.6781200000284;14.7663699999996;12
313466571;40.6783200000281;14.7670499999992;13
313466571;40.6786500000275;14.7678399999988;14
313466571;40.6788000000273;14.7682399999986;15
313466571;40.6789000000271;14.7685799999985;16
313466571;40.6791600000266;14.7691399999982;17
313466571;40.6792300000265;14.769489999998;18
313466571;40.6794400000261;14.7700699999977;19
313466571;40.6796100000258;14.7701599999977;20
313466571;40.6793300000261;14.771469999997;21
313466571;40.6793000000261;14.7717699999969;22
313466571;40.6791900000262;14.7722499999966;23
313466571;40.6790800000263;14.7725899999964;24
313466571;40.6793500000258;14.7729499999963;25
313466571;40.6795000000256;14.7732099999962;26
313466571;40.6798900000249;14.7736499999961;27
313466571;40.6794500000254;14.7743999999956;28
313466571;40.680380000024;14.7744399999958;29
313466571;40.681140000023;14.774199999996;30
313466571;40.6811700000229;14.774279999996;31
313466571;40.6812100000228;14.774319999996;32
313466571;40.6812900000227;14.774329999996;33
313466571;40.6813600000226;14.7746399999959;34
313466571;40.6814500000224;14.7746299999959;35
313466571;40.6816000000222;14.7746899999959;36
313466571;40.6826200000207;14.7752499999958;37
313466571;40.6837100000191;14.7760399999958;38
313466571;40.6851600000171;14.7769799999957;39
313466571;40.6858300000162;14.7772599999958;40
313466571;40.6861400000159;14.7772999999958;41
313466571;40.6866100000153;14.7772999999959;42
313466571;40.6876000000143;14.7771699999962;43
313466571;40.6879900000139;14.7771799999962;44
313466571;40.6884700000134;14.7770699999963;45
313466571;40.6886500000132;14.7770499999964;46
313466571;40.6894000000125;14.7771099999965;47
313466571;40.6895800000123;14.7770899999965;48
313466571;40.6903400000116;14.7768199999968;49
313466571;40.6911800000109;14.7767199999969;50
313466571;40.6914700000106;14.776709999997;51
313466571;40.6924300000098;14.7765299999972;52
313466571;40.6932000000092;14.7765499999973;53
313466571;40.6932800000092;14.7765299999973;54
313466571;40.6935500000089;14.7765199999974;55
313466571;40.6942600000084;14.7763799999975;56
313466571;40.6950400000079;14.7761899999977;57
313466571;40.6950700000078;14.7762499999976;58
313466571;40.6951400000078;14.7762799999976;59
313466571;40.6952000000078;14.7762599999977;60
313466571;40.6952900000076;14.7764799999976;61
313466571;40.6955200000074;14.7768199999976;62
313466571;40.6957600000072;14.7770199999976;63
313466571;40.6960700000069;14.7774299999976;64
313466571;40.6967200000064;14.7778399999977;65
313466571;40.6970000000062;14.7779299999977;66
313466571;40.6974900000059;14.7779799999978;67
313466571;40.6977400000058;14.7780599999978;68
313466571;40.6981100000055;14.7782899999978;69
313466571;40.6982300000054;14.7784999999978;70
313466571;40.6986500000052;14.7782199999979;71
313466571;40.6988700000051;14.778029999998;72
313466571;40.6990500000051;14.777679999998;73
313466571;40.6991100000051;14.7773499999981;74
313466571;40.6991100000052;14.7766299999982;75
313466571;40.6991800000052;14.7764899999982;76
313466571;40.6992700000051;14.7763999999982;77
313466571;40.6997900000049;14.7762699999983;78
313466571;40.7003700000046;14.7761899999984;79
313466571;40.7006500000044;14.7762399999984;80
313466571;40.7009000000043;14.7764299999984;81
313466571;40.7012300000041;14.7767799999984;82
313466571;40.701390000004;14.7770799999984;83
313466571;40.7014300000039;14.7771199999984;84
313466571;40.7025300000034;14.7775299999986;85
313466571;40.703320000003;14.7777399999986;86
313466571;40.7036200000029;14.7777099999987;87
313466571;40.7038800000028;14.7776399999987;88
313466571;40.7047800000026;14.7770899999989;89
313466571;40.7050500000025;14.7770499999989;90
313466571;40.7070600000018;14.7773699999991;91
313466571;40.7073300000017;14.7775699999991;92
313466571;40.7078900000014;14.7781899999992;93
313466571;40.7080500000014;14.7782899999992;94
313466571;40.7083200000013;14.7783399999992;95
313466571;40.7094300000011;14.7781199999994;96
313466571;40.7101300000009;14.7782099999994;97
313466571;40.7107300000008;14.7783399999995;98
313466571;40.7118200000006;14.7784999999996;99
313466571;40.7128900000004;14.7784599999997;100
313466571;40.7132700000003;14.7787099999997;101
313466571;40.7135100000003;14.7787799999998;102
313466571;40.7138500000003;14.7787599999998;103
313466571;40.7140900000002;14.7786899999998;104
313466571;40.7142400000003;14.7781999999998;105
313466571;40.7143200000003;14.7778299999998;106
313466571;40.7144600000003;14.7774299999998;107
313466571;40.7146100000003;14.7772199999998;108
313466571;40.7148000000003;14.7770599999998;109
313466571;40.7150100000003;14.7770099999998;110
313466571;40.7152100000002;14.7770299999998;111
313466571;40.7153500000002;14.7770899999998;112
313466571;40.7156600000002;14.7773199999999;113
313466571;40.71699;14.77782;114
313466571;40.7171;14.77785;115
313466571;40.71728;14.77783;116
313466571;40.71777;14.77764;117
313466571;40.71822;14.77729;118
313466571;40.71847;14.7773;119
313466571;40.7190099999999;14.7774100000001;120
313466571;40.7192699999999;14.7774300000001;121
313466571;40.7196199999999;14.7773900000001;122
313466571;40.7199099999999;14.7772900000001;123
313466571;40.7206899999999;14.7769100000001;124
313466571;40.7212399999999;14.7766100000001;125
313466571;40.7215699999999;14.7763700000001;126
313466571;40.7218699999999;14.7761100000001;127
313466571;40.7224399999999;14.7755700000001;128
313466571;40.7225199999999;14.7755300000001;129
313466571;40.7226599999999;14.7755100000001;130
313466571;40.7227799999999;14.7755900000001;131
313466571;40.7230299999999;14.7758400000001;132
313466571;40.7232199999999;14.7759300000001;133
313466571;40.7233499999999;14.7759300000001;134
313466571;40.7234399999999;14.7758500000001;135
313466571;40.7235099999999;14.7757400000001;136
313466571;40.7239399999999;14.7743400000001;137
313466571;40.72433;14.7731800000001;138
313466571;40.72445;14.77289;139
313466571;40.72459;14.7727;140
313466571;40.72475;14.77257;141
313466571;40.72491;14.77251;142
313466571;40.72516;14.77248;143
313466571;40.72844;14.7724800000001;144
313466571;40.72855;14.7725400000001;145
313466571;40.72869;14.7726700000001;146
313466571;40.72906;14.7730800000001;147
313466571;40.72926;14.7732100000001;148
313466571;40.72941;14.7732600000001;149
313466571;40.72958;14.7732700000001;150
313466571;40.72965;14.7732200000001;151
313466571;40.7297;14.7731000000001;152
313466571;40.72976;14.7728000000001;153
313466571;40.72982;14.7726900000001;154
313466571;40.72993;14.7725900000001;155
313466571;40.7301;14.7725200000001;156
313466571;40.73028;14.7724900000001;157
313466571;40.73047;14.7725100000001;158
313466571;40.73064;14.7725800000001;159
313466571;40.73085;14.7727400000001;160
313466571;40.73143;14.7733300000001;161
313466571;40.73157;14.7734400000001;162
313466571;40.73171;14.7734900000001;163
313466571;40.73184;14.7734900000001;164
313466571;40.73195;14.7734600000001;165
313466571;40.73233;14.7731300000001;166
313466571;40.7326;14.7730700000001;167
313466571;40.73461;14.7732100000001;168
313466571;40.7348;14.7732700000001;169
313466571;40.73496;14.7734100000001;170
313466571;40.7353700000001;14.7740000000001;171
313466571;40.73555;14.7742000000001;172
313466571;40.7358400000001;14.7743400000001;173
313466571;40.7372700000001;14.7748200000001;174
313466571;40.7377000000001;14.7749000000001;175
313466571;40.73831;14.7749400000001;176
313466571;40.73884;14.77485;177
313466571;40.73947;14.77486;178
313466571;40.73964;14.77484;179
313466571;40.73978;14.77469;180
313466571;40.73989;14.77451;181
313466571;40.73998;14.77441;182
313466571;40.7401;14.77433;183
313466571;40.7406199999999;14.7741499999999;184
313466571;40.7410099999999;14.7739899999999;185
313466571;40.7412899999999;14.7738399999999;186
313466571;40.7416899999999;14.7735199999999;187
313466571;40.7420299999998;14.7733599999999;188
313466571;40.7422099999998;14.7732199999999;189
313466571;40.7426799999998;14.7726399999999;190
313466571;40.7439599999996;14.7709699999998;191
313466571;40.7440699999996;14.7708899999998;192
313466571;40.7441199999995;14.7708599999998;193
313466571;40.7444499999995;14.7707799999998;194
313466571;40.7454899999994;14.7705599999998;195
313466571;40.7462299999993;14.7704299999998;196
313466571;40.7467499999992;14.7703999999998;197
313466571;40.7472799999991;14.7704599999997;198
313466571;40.748009999999;14.7704299999997;199
313466571;40.7484899999989;14.7705699999997;200
313466571;40.7492499999987;14.7709799999997;201
313466571;40.7500099999986;14.7716699999996;202
313466571;40.7504099999985;14.7718099999995;203
313466571;40.7510499999984;14.7721799999995;204
313466571;40.7522699999981;14.7727499999994;205
313466571;40.752699999998;14.7730199999993;206
313466571;40.7532799999978;14.7732699999993;207
313466571;40.7549799999973;14.7733699999992;208
313466571;40.7554399999971;14.7734199999991;209
313466571;40.755759999997;14.7735299999991;210
313466571;40.7559699999969;14.7735599999991;211
313466571;40.7566699999967;14.773819999999;212
313466571;40.7568599999966;14.773859999999;213
313466571;40.7577899999962;14.7741299999988;214
313466571;40.7597099999954;14.7748099999986;215
313466571;40.7622799999941;14.7756799999982;216
313466571;40.7627199999939;14.7758599999981;217
313466571;40.7632699999936;14.776019999998;218
313466571;40.7635699999934;14.7760299999979;219
313466571;40.7636299999933;14.7760499999979;220
313466571;40.7636799999933;14.7760999999979;221
313466571;40.7656099999919;14.7754499999978;222
313466571;40.7658999999917;14.7753199999977;223
313466571;40.7660899999915;14.7751899999977;224
313466571;40.766659999991;14.7747299999978;225
313466571;40.7668899999908;14.7745899999978;226
313466571;40.7674999999903;14.7743399999977;227
313466571;40.7676899999901;14.7742399999977;228
313466571;40.76775999999;14.7743099999977;229
313466571;40.7682699999897;14.7745099999976;230
313466571;40.7684599999895;14.7745299999976;231
313466571;40.7685899999894;14.7745199999975;232
313466571;40.7688299999892;14.7744399999975;233
313466571;40.7691199999889;14.7743099999975;234
313466571;40.7693799999886;14.7742499999975;235
313466571;40.7699399999881;14.7741999999974;236
313466571;40.7702499999878;14.7741099999974;237
313466571;40.7707799999873;14.7739999999974;238
313466571;40.7709799999871;14.7738999999974;239
313466571;40.7710999999869;14.7737599999974;240
313466571;40.7711999999868;14.7735499999975;241
313466571;40.7713999999865;14.7725699999977;242
313466571;40.7714499999864;14.7724399999978;243
313466571;40.7714999999864;14.7723699999978;244
313466571;40.7722999999855;14.7717999999979;245
313466571;40.7724099999853;14.7716999999979;246
313466571;40.7724799999852;14.7715999999979;247
313466571;40.7725199999852;14.771439999998;248
313466571;40.7725599999851;14.7710799999981;249
313466571;40.772579999985;14.7707199999982;250
313466571;40.772609999985;14.7706199999982;251
313466571;40.7726699999849;14.7705199999983;252
313466571;40.7742599999831;14.7695199999985;253
313466571;40.7782899999778;14.7670499999994;254
313466571;40.7794899999761;14.7663399999997;255
313466571;40.7804099999747;14.7657599999999;256
313466571;40.7807499999742;14.76561;257
313466571;40.7823199999717;14.7654800000001;258
313466571;40.7824899999715;14.7654200000001;259
313466571;40.7825399999714;14.7653400000002;260
313466571;40.7825599999713;14.7652700000002;261
313466571;40.7826599999712;14.7646800000005;262
313466571;40.7827299999711;14.7645900000006;263
313466571;40.7828699999708;14.7645200000006;264
313466571;40.7834099999699;14.7644800000007;265
313466571;40.7835299999698;14.7644100000007;266
313466571;40.7837199999694;14.7641700000008;267
313466571;40.7844199999682;14.7630900000015;268
313466571;40.784569999968;14.7627800000017;269
313466571;40.7846399999679;14.7625100000018;270
313466571;40.7847899999677;14.7615900000024;271
313466571;40.7848699999677;14.7608200000028;272
313466571;40.7849299999676;14.760480000003;273
313466571;40.7850799999673;14.7604200000031;274
313466571;40.7859499999658;14.7599000000035;275
313466571;40.7860399999657;14.7597800000036;276
313466571;40.7861299999655;14.7595400000037;277
313466571;40.7852499999672;14.7592400000038;278
313466571;40.7850099999677;14.7589700000039;279
313466571;40.7847499999682;14.758720000004;280
313466571;40.7845099999686;14.7584600000041;281
313466571;40.7841099999695;14.7576600000045;282
313466571;40.7838899999699;14.7572600000047;283
313466571;40.7831899999713;14.7562400000051;284
313466571;40.7828799999719;14.7558700000052;285
313466571;40.7824699999725;14.7562700000049;286
313466571;40.782739999972;14.7568600000047;287
313466571;40.7828339534211;14.7569687879913;288
