shape_id;shape_pt_lat;shape_pt_lon;shape_pt_sequence
3582498883;40.0889576730339;15.3485067925136;1
3582498883;40.08886;15.3486000000001;2
3582498883;40.08867;15.3486500000001;3
3582498883;40.08831;15.3486400000001;4
3582498883;40.08825;15.3486800000001;5
3582498883;40.08819;15.3487500000001;6
3582498883;40.08805;15.3493700000001;7
3582498883;40.08805;15.3495300000001;8
3582498883;40.08809;15.3496700000001;9
3582498883;40.08823;15.3500100000001;10
3582498883;40.08829;15.3502600000001;11
3582498883;40.08834;15.3503800000001;12
3582498883;40.0884;15.3504500000001;13
3582498883;40.0887400000001;15.3507200000001;14
3582498883;40.08876;15.3508200000001;15
3582498883;40.0887900000001;15.3512600000002;16
3582498883;40.0887700000001;15.3513900000002;17
3582498883;40.08873;15.3514700000002;18
3582498883;40.08868;15.3515100000002;19
3582498883;40.08802;15.3515400000002;20
3582498883;40.08794;15.3516400000002;21
3582498883;40.08774;15.3522400000002;22
3582498883;40.08819;15.3526600000003;23
3582498883;40.0883600000001;15.3527800000003;24
3582498883;40.0885900000001;15.3528500000003;25
3582498883;40.0887000000001;15.3529200000003;26
3582498883;40.0889000000001;15.3531100000003;27
3582498883;40.0892500000001;15.3537000000003;28
3582498883;40.0893900000001;15.3537300000003;29
3582498883;40.0894700000001;15.3537200000003;30
3582498883;40.0897700000001;15.3534100000003;31
3582498883;40.0898700000001;15.3534100000003;32
3582498883;40.0903400000001;15.3536600000003;33
3582498883;40.0904100000001;15.3537300000003;34
3582498883;40.0905600000001;15.3540100000003;35
3582498883;40.0907100000001;15.3542400000003;36
3582498883;40.0908200000001;15.3543200000004;37
3582498883;40.0909400000001;15.3543600000004;38
3582498883;40.0910400000002;15.3543600000003;39
3582498883;40.0910800000002;15.3543800000004;40
3582498883;40.0911700000002;15.3544700000004;41
3582498883;40.0914900000002;15.3551700000004;42
3582498883;40.0915600000002;15.3552800000004;43
3582498883;40.0916100000002;15.3553200000004;44
3582498883;40.0918900000002;15.3554100000004;45
3582498883;40.0922600000002;15.3558000000005;46
3582498883;40.0923300000002;15.3559400000005;47
3582498883;40.0923600000002;15.3561400000005;48
3582498883;40.0924500000002;15.3562900000005;49
3582498883;40.0928100000002;15.3565200000005;50
3582498883;40.0930300000003;15.3568800000006;51
3582498883;40.0930800000003;15.3569900000006;52
3582498883;40.0932400000003;15.3575100000007;53
3582498883;40.0933600000003;15.3578300000007;54
3582498883;40.0935700000003;15.3580600000007;55
3582498883;40.0950500000004;15.3592000000008;56
3582498883;40.0951300000005;15.3592900000008;57
3582498883;40.0952400000005;15.3595100000009;58
3582498883;40.0955000000005;15.360280000001;59
3582498883;40.0954800000005;15.360440000001;60
3582498883;40.0953800000006;15.3606800000011;61
3582498883;40.0953500000006;15.3608700000011;62
3582498883;40.0954000000006;15.3610300000012;63
3582498883;40.0955600000006;15.3613600000012;64
3582498883;40.0955900000007;15.3616300000013;65
3582498883;40.0955300000007;15.3617900000013;66
3582498883;40.0948700000007;15.3628400000017;67
3582498883;40.0945900000008;15.3634400000019;68
3582498883;40.0943900000008;15.3637100000019;69
3582498883;40.0940800000008;15.3639900000021;70
3582498883;40.0940000000008;15.3640300000021;71
3582498883;40.0938800000008;15.3641300000021;72
3582498883;40.0938000000008;15.3642400000022;73
3582498883;40.0934300000008;15.3644600000023;74
3582498883;40.0933100000008;15.3645700000023;75
3582498883;40.0931900000008;15.3648200000024;76
3582498883;40.0930900000008;15.3651300000025;77
3582498883;40.0930800000008;15.3653400000026;78
3582498883;40.0930900000008;15.3657200000027;79
3582498883;40.0931500000009;15.3660800000028;80
3582498883;40.0933000000009;15.366600000003;81
3582498883;40.093470000001;15.3670000000032;82
3582498883;40.0938100000011;15.3676300000034;83
3582498883;40.0941700000011;15.3680000000035;84
3582498883;40.0946300000012;15.3682700000036;85
3582498883;40.0948900000013;15.3685000000037;86
3582498883;40.0949900000013;15.3687300000038;87
3582498883;40.0950200000013;15.3690100000039;88
3582498883;40.0949200000014;15.3696600000042;89
3582498883;40.0949300000014;15.3698500000043;90
3582498883;40.0949400000015;15.3699400000044;91
3582498883;40.0949800000015;15.3700600000044;92
3582498883;40.0951800000015;15.3705000000047;93
3582498883;40.0951700000016;15.3708200000048;94
3582498883;40.0951500000016;15.3709000000049;95
3582498883;40.0950300000016;15.371080000005;96
3582498883;40.0948100000016;15.371130000005;97
3582498883;40.0947000000015;15.371100000005;98
3582498883;40.0946200000015;15.371030000005;99
3582498883;40.0945500000015;15.3709300000049;100
3582498883;40.0945000000015;15.3707600000049;101
3582498883;40.0945200000014;15.3704900000047;102
3582498883;40.0946000000014;15.3700200000045;103
3582498883;40.0945900000014;15.3699000000044;104
3582498883;40.0946200000014;15.3697300000043;105
3582498883;40.0948900000013;15.3685000000037;106
