shape_id;shape_pt_lat;shape_pt_lon;shape_pt_sequence
2880377838;40.7332569435104;14.7123199999999;1
2880377838;40.7341899999997;14.7123699999998;2
2880377838;40.7350999999996;14.7125599999998;3
2880377838;40.7354799999996;14.7124499999997;4
2880377838;40.7355699999996;14.7124699999997;5
2880377838;40.7356399999996;14.7125399999997;6
2880377838;40.7358099999996;14.7129299999997;7
2880377838;40.7359799999996;14.7130299999997;8
2880377838;40.7361799999995;14.7129399999997;9
2880377838;40.7369699999994;14.7123399999997;10
2880377838;40.7373099999993;14.7121999999996;11
2880377838;40.7381799999992;14.7121199999996;12
2880377838;40.7383499999991;14.7121899999996;13
2880377838;40.7384699999991;14.7121899999996;14
2880377838;40.7385999999991;14.7121299999996;15
2880377838;40.7386899999991;14.7119699999995;16
2880377838;40.738739999999;14.7118199999995;17
2880377838;40.738849999999;14.7116199999995;18
2880377838;40.738949999999;14.7114899999995;19
2880377838;40.7390799999989;14.7114499999995;20
2880377838;40.7388899999989;14.7108899999996;21
2880377838;40.738789999999;14.7108299999996;22
2880377838;40.738449999999;14.7107399999996;23
2880377838;40.738279999999;14.7102299999996;24
2880377838;40.738179999999;14.7100099999996;25
2880377838;40.7378799999991;14.7095399999997;26
2880377838;40.7375499999991;14.7091899999997;27
2880377838;40.7372599999991;14.7081699999997;28
2880377838;40.7371499999991;14.7078899999998;29
2880377838;40.7367999999991;14.7071599999998;30
2880377838;40.7366399999992;14.7068899999998;31
2880377838;40.7363599999992;14.7064899999998;32
2880377838;40.7361799999992;14.7061899999998;33
2880377838;40.7360099999992;14.7057399999999;34
2880377838;40.7356699999993;14.7053799999999;35
2880377838;40.7355499999993;14.7051799999999;36
2880377838;40.7353399999993;14.70411;37
2880377838;40.7351899999993;14.70403;38
2880377838;40.7348199999994;14.70418;39
2880377838;40.7345699999994;14.70422;40
2880377838;40.7345099999994;14.70416;41
2880377838;40.7344399999994;14.70404;42
2880377838;40.7343499999994;14.7038;43
2880377838;40.7342699999994;14.70348;44
2880377838;40.7341999999994;14.70329;45
2880377838;40.7340799999995;14.70305;46
2880377838;40.7338099999995;14.70278;47
2880377838;40.7336699999995;14.70233;48
2880377838;40.7334099999995;14.70182;49
2880377838;40.7329599999996;14.70172;50
2880377838;40.7328699999996;14.70162;51
2880377838;40.7327599999996;14.70155;52
2880377838;40.7324899999996;14.7012900000001;53
2880377838;40.7322699999996;14.7009700000001;54
2880377838;40.7321499999997;14.7007500000001;55
2880377838;40.7317399999997;14.7007800000001;56
2880377838;40.7315899999997;14.6996000000001;57
2880377838;40.7315299999997;14.6994400000001;58
2880377838;40.7314699999997;14.6993800000001;59
2880377838;40.7313699999997;14.6993700000001;60
2880377838;40.7305599999998;14.6997300000001;61
2880377838;40.7308299999998;14.70077;62
2880377838;40.7309599999998;14.70109;63
2880377838;40.7311499999997;14.70144;64
2880377838;40.7309999999998;14.70163;65
2880377838;40.7307399999998;14.70178;66
2880377838;40.7305999999998;14.70191;67
2880377838;40.7304999999998;14.70204;68
2880377838;40.7303899999998;14.70223;69
2880377838;40.7303499999998;14.70233;70
2880377838;40.7300499999998;14.70271;71
2880377838;40.7300099999998;14.70297;72
2880377838;40.7300299999998;14.70332;73
2880377838;40.7298099999998;14.70337;74
2880377838;40.7292499999999;14.70345;75
2880377838;40.7287799999999;14.70338;76
2880377838;40.7285299999999;14.7033;77
2880377838;40.7279599999999;14.70297;78
2880377838;40.7273999999999;14.70273;79
2880377838;40.7271699999999;14.70261;80
2880377838;40.72637;14.70213;81
2880377838;40.72577;14.7018;82
2880377838;40.72521;14.70168;83
2880377838;40.7239;14.7013;84
2880377838;40.72363;14.70117;85
2880377838;40.72344;14.70105;86
2880377838;40.7234;14.70106;87
2880377838;40.72327;14.70104;88
2880377838;40.72255;14.70083;89
2880377838;40.72117;14.70017;90
2880377838;40.72093;14.70008;91
2880377838;40.72078;14.7;92
2880377838;40.72065;14.69989;93
2880377838;40.71957;14.69833;94
2880377838;40.72021;14.69777;95
2880377838;40.72015;14.69748;96
2880377838;40.71976;14.69714;97
2880377838;40.71957;14.6969299999999;98
2880377838;40.7195;14.6968199999999;99
2880377838;40.71899;14.6963899999999;100
2880377838;40.71879;14.6961899999999;101
2880377838;40.71829;14.6958199999999;102
2880377838;40.71805;14.6956699999999;103
2880377838;40.71771;14.6956299999999;104
2880377838;40.71752;14.6956799999999;105
2880377838;40.71739;14.6957399999999;106
2880377838;40.71725;14.6958299999999;107
2880377838;40.71689;14.6961799999999;108
2880377838;40.71669;14.6963399999999;109
2880377838;40.71645;14.69642;110
2880377838;40.71611;14.69639;111
2880377838;40.71561;14.69624;112
2880377838;40.71542;14.69628;113
2880377838;40.71529;14.6964;114
2880377838;40.71327;14.69946;115
2880377838;40.71323;14.69954;116
2880377838;40.7129800000001;14.69989;117
2880377838;40.7127900000001;14.69985;118
2880377838;40.7125100000001;14.69961;119
2880377838;40.7123100000001;14.69935;120
2880377838;40.7122000000001;14.69931;121
2880377838;40.7120800000001;14.69938;122
2880377838;40.7119800000001;14.69948;123
2880377838;40.7118600000001;14.69954;124
2880377838;40.7111900000001;14.70035;125
2880377838;40.7110400000001;14.7005;126
2880377838;40.7107200000001;14.70056;127
2880377838;40.7105000000002;14.70068;128
2880377838;40.7094700000002;14.70147;129
2880377838;40.7084600000003;14.70214;130
2880377838;40.7077400000004;14.70265;131
2880377838;40.7067700000005;14.7033;132
2880377838;40.7034800000009;14.7055999999999;133
2880377838;40.703050000001;14.7044399999999;134
2880377838;40.7027000000011;14.7047499999999;135
2880377838;40.7023200000011;14.7050099999999;136
2880377838;40.7022100000012;14.7051799999999;137
2880377838;40.7017200000012;14.7054999999998;138
2880377838;40.7011300000014;14.7040699999999;139
2880377838;40.7008800000014;14.7040399999999;140
2880377838;40.7001600000016;14.7045999999999;141
2880377838;40.7001100000016;14.7046999999999;142
2880377838;40.7002787585426;14.7052456170474;143
